id,code,ep_next,ep_this,first_name,points_per_game,second_name,squad_number,total_points,web_name,team_join_date,birth_date,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,creativity_rank,threat_rank,ict_index_rank,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,points_per_game_rank,starts_per_90,clean_sheets_per_90,position,team_name,team_short_name
398,500058,2.0,,Jayden,1.0,Danns,,1,Danns,,,10,0,0,0,1,0,0,0,0,0,0,0,2,0.0,0.3,0.0,0.0,0,0,0.0,0.01,0.01,0.45,541,372,518,541,,,,0.0,0.0,0.09,0.09,4.05,9.0,355,0.0,0.0,FWD,Liverpool,LIV
661,510663,3.6,,Hugo,0.0,Ekitiké,,0,Ekitiké,2025-07-23,2002-06-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,669,669,669,669,,,,0.0,0.0,0.0,0.0,0.0,0.0,669,0.0,0.0,FWD,Liverpool,LIV
182,432720,3.6,,James,0.0,Trafford,,0,Trafford,2025-07-29,2002-10-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,611,608,600,611,,,,0.0,0.0,0.0,0.0,0.0,0.0,611,0.0,0.0,GKP,Man City,MCI
399,121160,4.5,,Ederson,4.3,Santana de Moraes,,111,Ederson M.,2017-07-01,1993-08-17,2320,0,4,10,26,0,0,0,4,0,54,9,400,567.0,43.0,0.0,60.9,0,26,0.0,0.16,0.16,29.5,100,287,633,218,,,,0.0,2.09,0.01,0.01,1.14,1.01,28,1.01,0.39,GKP,Man City,MCI
400,88248,3.6,,Stefan,2.7,Ortega Moreno,,35,Ortega Moreno,2022-07-01,1992-11-06,1099,0,0,3,18,0,0,0,1,0,33,0,144,292.6,0.0,0.0,29.4,0,12,0.0,0.0,0.0,19.12,204,592,579,285,,,,0.0,2.7,0.0,0.0,1.57,1.47,166,0.98,0.25,GKP,Man City,MCI
401,122074,1.5,,Marcus,0.0,Bettinelli,,0,Bettinelli,2025-06-10,1992-05-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,402,391,357,402,,,,0.0,0.0,0.0,0.0,0.0,0.0,406,0.0,0.0,GKP,Man City,MCI
402,448514,4.5,,Rayan,3.4,Aït-Nouri,,125,Aït-Nouri,2025-06-09,2001-06-06,3112,4,7,7,67,0,0,0,5,1,0,13,447,778.4,694.3,435.0,191.0,0,37,2.69,3.98,6.67,53.27,32,34,70,41,,,,0.08,0.0,0.12,0.2,1.54,1.94,105,1.07,0.2,DEF,Man City,MCI
403,477424,4.5,,Joško,4.1,Gvardiol,,153,Gvardiol,2023-08-05,2002-01-23,3278,5,0,13,41,0,0,0,2,0,0,15,623,847.0,501.7,497.0,185.0,0,36,4.6,2.92,7.52,44.27,20,69,60,49,,,,0.13,0.0,0.08,0.21,1.22,1.13,36,0.99,0.36,DEF,Man City,MCI
404,211975,3.8,,Manuel,2.3,Akanji,,61,Akanji,2022-09-01,1995-07-19,2012,0,0,6,28,0,0,0,3,0,0,1,307,339.8,249.8,100.0,68.9,0,23,1.57,1.3,2.87,29.72,188,146,223,200,,,,0.07,0.0,0.06,0.13,1.33,1.25,210,1.03,0.27,DEF,Man City,MCI
405,126184,3.8,,Nathan,2.5,Aké,,25,Aké,2020-08-05,1995-02-18,677,0,0,3,11,0,0,0,0,0,0,0,121,104.6,33.7,20.0,15.9,0,8,0.22,0.17,0.39,13.44,304,301,304,314,,,,0.03,0.0,0.02,0.05,1.79,1.46,185,1.06,0.4,DEF,Man City,MCI
406,578153,3.8,,Abdukodir,2.3,Khusanov,,14,Khusanov,2025-01-20,2004-02-29,503,0,0,2,6,1,0,0,1,0,0,0,78,102.0,33.9,4.0,14.1,0,6,0.02,0.09,0.11,6.98,307,300,337,318,,,,0.0,0.0,0.02,0.02,1.25,1.07,212,1.07,0.36,DEF,Man City,MCI
407,465351,3.8,,Matheus,3.1,Nunes,,81,Matheus N.,2023-09-01,1998-08-27,1670,1,7,9,19,0,0,0,4,0,0,6,373,370.4,422.4,206.0,99.9,0,19,1.11,3.32,4.43,24.87,170,85,148,129,,,4.0,0.06,0.0,0.18,0.24,1.34,1.02,129,1.02,0.49,DEF,Man City,MCI
408,171314,3.8,,Rúben,3.3,dos Santos Gato Alves Dias,,90,Rúben,2020-09-29,1997-05-14,2269,0,0,11,21,1,0,0,4,0,0,7,410,478.2,173.8,150.0,80.2,0,25,1.54,1.2,2.74,29.48,131,190,183,169,,,,0.06,0.0,0.05,0.11,1.17,0.83,111,0.99,0.44,DEF,Man City,MCI
409,97299,3.8,,John,2.6,Stones,,29,Stones,2016-08-09,1994-05-28,544,2,0,1,11,0,0,0,1,0,0,2,92,155.6,49.8,70.0,27.4,0,6,0.6,0.17,0.77,5.95,277,277,245,287,,,,0.1,0.0,0.03,0.13,0.98,1.82,173,0.99,0.17,DEF,Man City,MCI
410,477064,3.1,,Rico,2.4,Lewis,,66,Lewis,2022-07-16,2004-11-21,1888,1,2,5,27,0,0,0,3,1,0,1,285,293.8,218.6,139.0,65.0,0,21,1.32,1.01,2.33,27.6,202,160,188,208,,,,0.06,0.0,0.05,0.11,1.32,1.29,193,1.0,0.24,DEF,Man City,MCI
411,472769,3.1,,Nico,3.4,O'Reilly,,31,O’Reilly,2022-12-16,2005-03-21,525,2,0,3,3,0,0,0,0,0,0,4,118,133.4,76.2,112.0,32.2,0,6,1.28,0.68,1.96,5.49,286,254,215,278,,,,0.22,0.0,0.12,0.34,0.94,0.51,98,1.03,0.51,DEF,Man City,MCI
412,616222,3.1,,Vitor,1.0,de Oliveira Nunes dos Reis,,1,Vitor Reis,2025-01-21,2006-01-12,1,0,0,0,0,0,0,0,0,0,0,0,4,3.2,0.0,0.0,0.3,0,0,0.0,0.0,0.0,0.0,380,634,627,386,,,,0.0,0.0,0.0,0.0,0.0,0.0,373,0.0,0.0,DEF,Man City,MCI
413,438234,3.2,,Omar,4.6,Marmoush,,73,Marmoush,2025-01-23,1999-02-07,1174,7,1,8,12,0,0,0,0,0,0,12,326,318.0,246.7,410.0,97.3,0,14,5.41,1.71,7.12,14.48,198,150,74,131,2.0,1.0,2.0,0.41,0.0,0.13,0.54,1.11,0.92,17,1.07,0.61,MID,Man City,MCI
414,209244,3.1,,Phil,3.8,Foden,,105,Foden,2016-12-05,2000-05-28,1771,7,3,6,24,0,0,0,2,0,0,10,454,448.0,749.0,449.0,164.2,0,20,5.17,5.33,10.49,29.11,140,25,67,59,3.0,3.0,,0.26,0.0,0.27,0.53,1.48,1.22,65,1.02,0.3,MID,Man City,MCI
415,510281,2.8,,Sávio,3.7,Moreira de Oliveira,,106,Savinho,2024-07-18,2004-04-10,1760,1,11,8,25,0,0,0,3,0,0,15,442,415.2,682.9,671.0,177.3,0,21,5.02,6.1,11.12,21.39,151,37,41,55,,,,0.26,0.0,0.31,0.57,1.09,1.28,72,1.07,0.41,MID,Man City,MCI
416,165809,2.7,,Bernardo,3.3,Mota Veiga de Carvalho e Silva,,110,Bernardo,2017-07-01,1994-08-10,2667,4,4,10,36,0,0,0,7,0,0,13,568,603.0,800.4,532.0,193.6,0,29,3.84,4.56,8.4,39.68,89,17,53,39,1.0,,,0.13,0.0,0.15,0.28,1.34,1.21,114,0.98,0.34,MID,Man City,MCI
417,466052,2.7,,Rayan,0.0,Cherki,,0,Cherki,2025-06-10,2003-08-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,666,666,666,666,,,,0.0,0.0,0.0,0.0,0.0,0.0,666,0.0,0.0,MID,Man City,MCI
418,248875,2.7,,Jérémy,3.0,Doku,,88,Doku,2023-08-24,2002-05-27,1506,3,6,8,14,0,0,0,1,0,0,3,425,453.8,515.9,528.0,150.0,0,16,1.32,3.81,5.13,15.18,139,67,54,71,,,3.0,0.08,0.0,0.23,0.31,0.91,0.84,136,0.96,0.48,MID,Man City,MCI
419,114283,2.7,,Jack,1.9,Grealish,,38,Grealish,2021-08-05,1995-09-10,710,1,1,2,10,0,0,0,3,0,0,4,187,157.2,321.4,234.0,71.3,0,7,1.13,1.67,2.8,11.33,273,112,128,192,,,,0.14,0.0,0.21,0.35,1.44,1.27,265,0.89,0.25,MID,Man City,MCI
420,59859,2.7,,İlkay,2.9,Gündoğan,,97,Gündoğan,2024-08-23,1990-10-24,2218,1,7,10,28,0,0,0,1,0,0,5,460,387.0,781.3,273.0,144.2,0,25,3.21,4.43,7.63,35.69,164,22,109,78,4.0,4.0,,0.13,0.0,0.18,0.31,1.45,1.14,147,1.01,0.41,MID,Man City,MCI
421,220566,2.7,,Rodrigo 'Rodri',1.0,Hernandez Cascante,,3,Rodrigo,2019-07-04,1996-06-22,72,0,0,0,1,0,0,0,0,0,0,0,21,12.2,17.5,0.0,3.0,0,1,0.0,0.09,0.09,0.33,361,328,664,361,,,,0.0,0.0,0.11,0.11,0.41,1.25,378,1.25,0.0,MID,Man City,MCI
422,91651,0.0,,Mateo,3.5,Kovačić,,109,Kovačić,2023-06-27,1994-05-06,2194,6,3,10,29,0,0,0,5,1,0,13,542,606.4,579.3,204.0,139.1,0,25,1.91,3.21,5.11,31.5,86,53,149,84,,,,0.08,0.0,0.13,0.21,1.29,1.19,88,1.03,0.41,MID,Man City,MCI
423,465694,2.6,,Nico,2.8,González Iglesias,,31,N.Gonzalez,2025-02-03,2002-01-03,760,1,1,6,7,0,0,0,3,0,0,0,123,137.2,78.7,62.0,27.5,0,9,0.45,0.48,0.93,8.99,285,252,251,286,,,,0.05,0.0,0.06,0.11,1.06,0.83,164,1.07,0.71,MID,Man City,MCI
424,477555,2.5,,Oscar,1.0,Bobb,,3,Bobb,2022-01-06,2003-07-12,14,0,0,0,1,0,0,0,0,0,0,0,13,4.4,12.6,0.0,1.6,0,0,0.0,0.02,0.02,0.47,376,336,649,372,,,,0.0,0.0,0.13,0.13,3.02,6.43,375,0.0,0.0,MID,Man City,MCI
425,575204,2.5,,Claudio,1.0,Echeverri,,1,Echeverri,2024-01-25,2006-01-02,5,0,0,0,0,0,0,0,0,0,0,0,2,2.2,0.4,0.0,0.3,0,0,0.0,0.01,0.01,0.45,385,369,657,387,,2.0,,0.0,0.0,0.18,0.18,8.1,0.0,376,0.0,0.0,MID,Man City,MCI
426,432714,2.5,,James,2.1,McAtee,,31,McAtee,2021-07-26,2002-10-18,340,3,0,0,6,0,0,0,1,0,0,0,102,113.0,64.6,136.0,30.7,0,3,2.8,0.8,3.6,5.25,296,265,191,283,,,,0.74,0.0,0.21,0.95,1.39,1.59,235,0.79,0.0,MID,Man City,MCI
427,433036,2.5,,Tijjani,0.0,Reijnders,,0,Reijnders,2025-06-10,1998-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,647,647,644,647,,,,0.0,0.0,0.0,0.0,0.0,0.0,647,0.0,0.0,MID,Man City,MCI
428,566164,2.0,,Sverre,0.0,Nypan,,0,Nypan,2025-07-17,2006-12-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,631,630,623,631,,,,0.0,0.0,0.0,0.0,0.0,0.0,631,0.0,0.0,MID,Man City,MCI
429,155405,2.0,,Kalvin,1.4,Phillips,,27,Phillips,2022-07-04,1995-12-02,1231,0,0,1,30,0,0,0,4,1,0,0,167,181.8,116.2,41.0,33.8,0,14,0.45,0.46,0.91,27.21,265,222,271,274,,,,0.03,0.0,0.03,0.06,1.99,2.19,315,1.02,0.07,MID,Man City,MCI
430,223094,4.5,,Erling,5.8,Haaland,,181,Haaland,2022-07-01,2000-07-21,2736,22,3,10,38,0,0,1,2,0,0,26,795,946.0,359.4,1511.0,281.8,0,31,21.9,2.04,23.94,41.27,9,99,2,6,,5.0,1.0,0.72,0.0,0.07,0.79,1.36,1.25,5,1.02,0.33,FWD,Man City,MCI
119,446008,2.1,,Bryan,6.2,Mbeumo,,236,Mbeumo,2025-07-21,1999-08-07,3415,20,9,9,55,0,0,1,3,0,0,29,948,1236.8,1107.5,1060.0,340.8,0,38,12.52,9.24,21.75,55.4,2,5,8,2,,,,0.33,0.0,0.24,0.57,1.46,1.45,2,1.0,0.24,MID,Man Utd,MUN
431,451302,2.6,,Altay,2.0,Bayındır,,8,Bayindir,2023-09-01,1998-04-14,360,0,0,1,10,0,0,0,0,0,8,0,22,80.0,0.0,0.0,7.9,0,4,0.0,0.0,0.0,6.93,314,613,606,342,,,,0.0,2.0,0.0,0.0,1.73,2.5,248,1.0,0.25,GKP,Man Utd,MUN
432,202641,1.3,,André,3.5,Onana,,120,Onana,2023-07-20,1996-04-02,3060,0,0,9,44,0,1,0,0,0,90,8,443,733.0,13.0,0.0,74.7,0,34,0.0,0.2,0.2,47.79,43,332,589,185,,,,0.0,2.65,0.01,0.01,1.41,1.29,85,1.0,0.26,GKP,Man Utd,MUN
433,588555,0.0,,Elyh,0.0,Harrison,,0,Harrison,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,478,469,445,478,,,,0.0,0.0,0.0,0.0,0.0,0.0,481,0.0,0.0,GKP,Man Utd,MUN
434,21205,0.5,,Tom,0.0,Heaton,,0,Heaton,2021-07-02,1986-04-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,391,378,344,391,,,,0.0,0.0,0.0,0.0,0.0,0.0,395,0.0,0.0,GKP,Man Utd,MUN
435,461537,0.5,,Dermot,0.0,Mee,,0,Mee,2023-07-24,2002-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,432,422,391,432,,,,0.0,0.0,0.0,0.0,0.0,0.0,435,0.0,0.0,GKP,Man Utd,MUN
436,209365,2.1,,Matthijs,2.3,de Ligt,,68,De Ligt,2024-08-13,1999-08-12,2119,2,0,4,36,0,0,0,3,0,0,3,312,518.4,88.7,303.0,91.5,0,25,2.48,0.25,2.73,38.53,117,245,100,143,,,,0.11,0.0,0.01,0.12,1.64,1.53,208,1.06,0.17,DEF,Man Utd,MUN
437,221820,2.1,,Lisandro,3.4,Martínez,,68,Martinez,2022-07-17,1998-01-18,1751,2,1,6,27,0,0,0,7,0,0,5,293,426.6,153.9,158.0,73.8,0,20,1.33,1.21,2.54,30.17,147,201,179,188,,,,0.07,0.0,0.06,0.13,1.55,1.39,97,1.03,0.31,DEF,Man Utd,MUN
438,230001,2.1,,Noussair,2.4,Mazraoui,,88,Mazraoui,2024-08-13,1997-11-14,2836,0,1,7,43,0,0,0,3,0,0,5,410,619.4,332.7,123.0,107.5,0,34,0.69,1.87,2.56,46.26,80,106,203,123,,,,0.02,0.0,0.06,0.08,1.47,1.36,192,1.08,0.22,DEF,Man Utd,MUN
439,661712,1.4,,Diego,0.0,León Blanco,,0,D.Leon,2025-07-05,2007-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,593,589,574,593,,,,0.0,0.0,0.0,0.0,0.0,0.0,594,0.0,0.0,DEF,Man Utd,MUN
440,216051,1.4,,Diogo,2.9,Dalot Teixeira,,95,Dalot,2018-06-08,1999-03-18,2812,0,4,8,45,0,0,0,5,0,0,9,352,493.2,434.2,264.0,118.6,0,31,1.96,2.35,4.31,46.95,128,81,113,107,,,,0.06,0.0,0.08,0.14,1.5,1.44,138,0.99,0.26,DEF,Man Utd,MUN
441,596777,1.4,,Patrick,1.5,Dorgu,,18,Dorgu,2025-02-02,2004-10-26,840,0,0,2,12,0,0,0,3,1,0,1,108,106.4,175.3,112.0,39.4,0,10,0.43,1.27,1.7,10.26,302,189,214,260,,,,0.05,0.0,0.14,0.19,1.1,1.29,303,1.07,0.21,DEF,Man Utd,MUN
442,95658,1.4,,Harry,1.8,Maguire,,48,Maguire,2019-08-05,1993-03-05,1751,1,0,3,27,0,0,0,7,0,0,3,217,411.4,111.5,237.0,76.1,0,19,1.82,0.25,2.07,26.83,153,227,125,179,,,,0.09,0.0,0.01,0.1,1.38,1.39,267,0.98,0.15,DEF,Man Utd,MUN
443,106760,1.4,,Luke,0.7,Shaw,,5,Shaw,2014-07-01,1995-07-12,346,0,0,0,5,1,0,0,1,0,0,0,38,48.2,68.2,11.0,12.7,0,4,0.03,0.77,0.8,3.81,332,263,320,320,3.0,,,0.01,0.0,0.2,0.21,0.99,1.3,390,1.04,0.0,DEF,Man Utd,MUN
444,550864,1.4,,Leny,1.0,Yoro,,22,Yoro,2024-07-19,2005-11-13,1160,0,0,1,24,0,0,0,5,0,0,0,90,207.4,55.8,54.0,31.8,0,12,0.7,0.15,0.85,19.35,246,272,260,280,,,,0.05,0.0,0.01,0.06,1.5,1.86,358,0.93,0.08,DEF,Man Utd,MUN
445,577974,0.5,,Harry,0.8,Amass,,4,Amass,2024-04-06,2007-03-16,345,0,0,0,9,0,0,0,0,0,0,0,1,40.0,26.5,15.0,8.2,0,4,0.07,0.07,0.14,6.3,339,313,311,337,,,,0.02,0.0,0.02,0.04,1.64,2.35,384,1.04,0.0,DEF,Man Utd,MUN
446,547676,0.5,,Tyler,1.0,Fredricson,,2,Fredricson,2022-09-07,2005-02-23,166,0,0,0,5,0,0,0,0,0,0,0,16,37.4,4.9,2.0,4.4,0,2,0.0,0.02,0.02,2.94,341,351,339,356,,,,0.0,0.0,0.01,0.01,1.59,2.71,346,1.08,0.0,DEF,Man Utd,MUN
447,606745,0.5,,Ayden,2.5,Heaven,,10,Heaven,2025-02-01,2006-09-22,169,0,0,1,1,0,0,0,1,0,0,2,47,43.4,12.9,8.0,6.4,0,2,0.12,0.01,0.13,1.69,334,334,324,349,,,,0.06,0.0,0.01,0.07,0.9,0.53,178,1.07,0.53,DEF,Man Utd,MUN
448,222690,0.5,,Tyrell,0.7,Malacia,,2,Malacia,2022-07-05,1999-08-17,99,0,0,0,1,0,0,0,1,0,0,0,2,5.2,13.9,0.0,1.7,0,2,0.0,0.02,0.02,0.78,370,331,370,369,,,,0.0,0.0,0.02,0.02,0.71,0.91,388,1.82,0.0,DEF,Man Utd,MUN
449,141746,2.3,,Bruno,4.8,Borges Fernandes,,174,B.Fernandes,2020-01-30,1994-09-08,3017,8,12,10,47,0,0,0,3,2,0,28,810,1017.8,1407.7,587.0,300.8,0,35,9.93,7.89,17.82,45.85,7,1,50,4,1.0,1.0,1.0,0.3,0.0,0.24,0.54,1.37,1.4,14,1.04,0.3,MID,Man Utd,MUN
450,430871,2.1,,Matheus,5.4,Santos Carneiro da Cunha,,178,Cunha,2025-06-01,1999-05-27,2596,15,7,7,54,0,0,0,4,0,0,41,838,936.2,847.8,940.0,272.2,0,29,8.73,5.29,14.02,44.53,11,14,15,7,,,,0.3,0.0,0.18,0.48,1.54,1.87,8,1.01,0.24,MID,Man Utd,MUN
451,176297,0.0,,Marcus,3.8,Rashford,,95,Rashford,2015-07-01,1997-10-31,1414,6,4,7,15,0,0,0,2,0,0,9,333,398.4,451.1,369.0,122.1,0,16,4.67,3.43,8.1,21.68,157,79,83,101,,,,0.3,0.0,0.22,0.52,1.38,0.95,62,1.02,0.45,MID,Man Utd,MUN
452,493250,1.7,,Amad,5.0,Diallo,,129,Amad,2021-01-07,2002-07-11,1898,8,8,7,30,0,0,0,5,0,0,17,569,634.0,687.2,615.0,193.8,0,20,4.71,3.98,8.69,31.71,68,36,48,38,2.0,,,0.22,0.0,0.19,0.41,1.5,1.42,12,0.95,0.33,MID,Man Utd,MUN
453,493105,1.7,,Alejandro,2.9,Garnacho Ferreyra,,106,Garnacho,2022-04-15,2004-07-01,2188,6,4,5,36,0,0,0,3,0,0,7,370,454.0,532.2,904.0,188.3,0,23,7.4,2.76,10.16,35.43,138,61,17,42,,,,0.3,0.0,0.11,0.41,1.46,1.48,148,0.95,0.21,MID,Man Utd,MUN
454,467169,1.6,,Antony,1.0,dos Santos,,8,Antony,2022-09-01,2000-02-24,135,0,0,0,2,0,0,0,0,0,0,0,37,35.0,50.7,74.0,15.8,0,0,0.6,0.21,0.81,2.05,342,276,243,315,,,,0.4,0.0,0.14,0.54,1.37,1.33,377,0.0,0.0,MID,Man Utd,MUN
455,184341,1.6,,Mason,1.5,Mount,,25,Mount,2023-07-05,1999-01-10,613,1,0,3,11,0,0,0,3,0,0,0,74,104.0,140.0,218.0,45.6,0,8,3.37,0.57,3.94,8.24,306,210,138,247,,,,0.49,0.0,0.08,0.57,1.21,1.62,307,1.17,0.44,MID,Man Utd,MUN
456,209243,1.6,,Jadon,2.8,Sancho,,86,Sancho,2021-07-23,2000-03-25,1754,3,5,7,24,0,0,0,2,0,0,3,367,340.0,523.2,414.0,127.5,0,19,2.13,3.1,5.23,23.66,187,65,73,93,,,,0.11,0.0,0.16,0.27,1.21,1.23,163,0.97,0.36,MID,Man Utd,MUN
457,61256,1.5,,Carlos Henrique,2.0,Casimiro,,48,Casemiro,2022-08-22,1992-02-23,1489,1,0,6,20,0,0,0,5,0,0,3,300,433.2,348.2,265.0,104.8,0,18,1.8,1.99,3.79,24.0,144,101,112,126,,,,0.11,0.0,0.12,0.23,1.45,1.21,250,1.09,0.36,MID,Man Utd,MUN
458,516895,1.0,,Kobbie,1.7,Mainoo,,42,Mainoo,2022-10-15,2005-04-19,1646,0,0,5,27,0,0,0,5,0,0,0,229,196.6,250.8,137.0,58.8,0,19,0.84,1.78,2.62,25.23,254,145,190,221,,,,0.05,0.0,0.1,0.15,1.38,1.48,285,1.04,0.27,MID,Man Utd,MUN
459,232112,1.0,,Manuel,1.7,Ugarte Ribeiro,,49,Ugarte,2024-08-30,2001-04-11,1777,1,2,4,33,1,0,0,11,0,0,1,318,313.6,195.9,113.0,62.1,0,22,1.0,0.67,1.67,29.54,200,177,212,217,,,,0.05,0.0,0.03,0.08,1.5,1.67,284,1.11,0.2,MID,Man Utd,MUN
460,490881,0.5,,Toby,1.0,Collyer,,6,Collyer,2023-07-01,2004-01-03,174,0,0,0,2,0,0,0,0,0,0,0,40,40.4,29.9,8.0,7.9,0,0,0.08,0.37,0.45,3.09,338,309,325,341,,,,0.04,0.0,0.19,0.23,1.6,1.03,353,0.0,0.0,MID,Man Utd,MUN
461,556639,0.5,,Jayce,0.0,Fitzgerald,,0,Fitzgerald,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,565,561,544,565,,,,0.0,0.0,0.0,0.0,0.0,0.0,566,0.0,0.0,MID,Man Utd,MUN
462,547037,0.5,,Jack,0.0,Fletcher,,0,J.Fletcher,2024-07-12,2007-03-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,556,552,535,556,,,,0.0,0.0,0.0,0.0,0.0,0.0,558,0.0,0.0,MID,Man Utd,MUN
463,618873,0.5,,Sékou,0.0,Koné,,0,Kone,2025-02-15,2006-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,591,587,572,591,,,,0.0,0.0,0.0,0.0,0.0,0.0,592,0.0,0.0,MID,Man Utd,MUN
464,559684,0.5,,Jack,0.0,Moorhouse,,0,Moorhouse,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,566,562,545,566,,,,0.0,0.0,0.0,0.0,0.0,0.0,567,0.0,0.0,MID,Man Utd,MUN
465,497894,1.7,,Rasmus,2.4,Højlund,,78,Højlund,2023-08-05,2003-02-04,1998,4,1,6,31,0,0,0,2,0,0,8,246,187.0,254.7,432.0,86.3,0,23,5.1,1.14,6.24,30.44,261,144,71,154,,,,0.23,0.0,0.05,0.28,1.37,1.4,202,1.04,0.27,FWD,Man Utd,MUN
466,458249,1.5,,Joshua,2.0,Zirkzee,,64,Zirkzee,2024-07-17,2001-05-22,1385,3,2,3,24,0,0,0,2,0,0,6,216,222.6,212.0,351.0,78.0,0,14,4.64,1.04,5.68,24.84,231,165,88,173,,,,0.3,0.0,0.07,0.37,1.61,1.56,252,0.91,0.19,FWD,Man Utd,MUN
467,596047,0.5,,Chido,1.0,Obi,,7,Obi,2025-02-15,2007-11-29,160,0,0,0,5,0,0,0,1,0,0,0,21,8.2,5.1,46.0,5.4,0,1,0.66,0.03,0.69,3.7,365,350,269,353,,,,0.37,0.0,0.02,0.39,2.08,2.81,364,0.56,0.0,FWD,Man Utd,MUN
468,575034,0.5,,Ethan,0.0,Wheatley,,0,Wheatley,2024-04-12,2006-01-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,574,570,554,574,,,,0.0,0.0,0.0,0.0,0.0,0.0,575,0.0,0.0,FWD,Man Utd,MUN
469,98747,3.6,,Nick,3.6,Pope,,102,Pope,2022-06-23,1992-04-19,2520,0,0,8,35,0,1,0,2,0,88,2,384,666.0,10.0,0.0,67.4,0,28,0.0,0.0,0.0,34.94,63,348,580,203,,,,0.0,3.14,0.0,0.0,1.25,1.25,73,1.0,0.29,GKP,Newcastle,NEW
470,67089,1.5,,Martin,4.4,Dúbravka,,44,Dúbravka,2018-07-01,1989-01-15,900,0,0,5,12,0,0,0,0,0,29,2,160,220.2,0.0,0.0,22.0,0,10,0.0,0.0,0.0,11.19,234,381,347,301,,,,0.0,2.9,0.0,0.0,1.12,1.2,24,1.0,0.5,GKP,Newcastle,NEW
471,81441,1.5,,Mark,0.0,Gillespie,,0,Gillespie,2020-07-27,1992-03-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,395,384,350,395,,,,0.0,0.0,0.0,0.0,0.0,0.0,399,0.0,0.0,GKP,Newcastle,NEW
472,111452,1.5,,Odysseas,0.0,Vlachodimos,,0,Odysseas,2024-07-01,1994-04-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,399,388,354,399,,,,0.0,0.0,0.0,0.0,0.0,0.0,403,0.0,0.0,GKP,Newcastle,NEW
473,487838,3.8,,Lewis,3.8,Hall,,102,Hall,2024-07-01,2004-09-08,2188,0,7,8,31,0,0,0,3,0,0,11,443,561.6,561.2,128.0,125.3,0,24,0.43,3.73,4.16,29.73,102,58,199,96,2.0,,,0.02,0.0,0.15,0.17,1.22,1.28,60,0.99,0.33,DEF,Newcastle,NEW
474,119471,3.8,,Fabian,3.5,Schär,,118,Schär,2018-07-26,1991-12-20,2935,4,2,11,42,0,0,0,9,1,0,4,440,743.2,111.5,346.0,119.6,0,33,3.94,1.01,4.95,37.26,39,228,89,104,,2.0,4.0,0.12,0.0,0.03,0.15,1.14,1.29,87,1.01,0.34,DEF,Newcastle,NEW
475,220237,3.1,,Sven,2.2,Botman,,18,Botman,2022-06-28,2000-01-12,412,0,0,2,4,0,0,0,1,0,0,0,95,110.4,28.4,96.0,23.6,0,6,0.59,0.22,0.81,5.07,299,310,225,297,,,,0.13,0.0,0.05,0.18,1.11,0.87,221,1.31,0.44,DEF,Newcastle,NEW
